Date,RF
1/12/2015 10:00,0.405869865
1/12/2015 11:00,0.349474177
1/12/2015 12:00,0.982711805
1/12/2015 13:00,0.629165027
1/12/2015 14:00,0.389478928
1/12/2015 15:00,0.485137426
1/12/2015 16:00,0.59296497
1/12/2015 17:00,0.425852615
1/12/2015 18:00,0.361721972
1/12/2015 19:00,0.133684837
1/12/2015 20:00,0.276284122
1/12/2015 21:00,0.231692299
1/12/2015 22:00,0.418600109
1/12/2015 23:00,0.457602915
1/13/2015 0:00,0.346632349
1/13/2015 1:00,0.358214271
1/13/2015 2:00,0.386946764
1/13/2015 3:00,0.114681057
1/13/2015 4:00,0.671245462
1/13/2015 5:00,0.498685276
1/13/2015 6:00,0.163909784
1/13/2015 7:00,0.023131957
1/13/2015 8:00,0.136349919
1/13/2015 9:00,0.120775642
1/13/2015 10:00,0.583141047
1/13/2015 11:00,0.749200503
1/13/2015 12:00,0.286265834
1/13/2015 13:00,0.508892661
1/13/2015 14:00,0.592459102
1/13/2015 15:00,0.61242662
1/13/2015 16:00,0.289359837
1/13/2015 17:00,0.225318225
1/13/2015 18:00,0.371777135
1/13/2015 19:00,0.261232252
1/13/2015 20:00,0.25158877
1/13/2015 21:00,0.21861941
1/13/2015 22:00,0.790488966
1/13/2015 23:00,0.218236558
1/14/2015 0:00,0.750775961
1/14/2015 1:00,0.647475842
1/14/2015 2:00,0.264748682
1/14/2015 3:00,0.773820928
1/14/2015 4:00,0.124195169
1/14/2015 5:00,0.794006324
1/14/2015 6:00,0.105026087
1/14/2015 7:00,0.217639008
1/14/2015 8:00,0.048425889
1/14/2015 9:00,0.17038533
1/14/2015 10:00,0.518886927
1/14/2015 11:00,0.16496153
1/14/2015 12:00,0.279975946
1/14/2015 13:00,0.224005099
1/14/2015 14:00,0.978824542
1/14/2015 15:00,0.38015025
1/14/2015 16:00,0.25960378
1/14/2015 17:00,0.257065621
1/14/2015 18:00,0.277131929
1/14/2015 19:00,0.289628974
1/14/2015 20:00,0.104997607
1/14/2015 21:00,0.186920601
1/14/2015 22:00,0.329802193
1/14/2015 23:00,0.728828265
1/15/2015 0:00,0.615769749
1/15/2015 1:00,0.197487121
1/15/2015 2:00,0.307005795
1/15/2015 3:00,0.0040925
1/15/2015 4:00,0.000397046
1/15/2015 5:00,0.048531252
1/15/2015 6:00,0.153875953
1/15/2015 7:00,0.286158975
1/15/2015 8:00,0.171955831
1/15/2015 9:00,0.005334702
1/15/2015 10:00,0.71484651
1/15/2015 11:00,0.820050772
1/15/2015 12:00,0.827020929
1/15/2015 13:00,0.667719474
1/15/2015 14:00,0.82333288
1/15/2015 15:00,0.872975607
1/15/2015 16:00,0.49818428
1/15/2015 17:00,0.202100996
1/15/2015 18:00,0.592685509
1/15/2015 19:00,0.209115576
1/15/2015 20:00,0.290935862
1/15/2015 21:00,0.240716916
1/15/2015 22:00,0.717277661
1/15/2015 23:00,0.036487673
1/16/2015 0:00,0.146759444
1/16/2015 1:00,0.143209199
1/16/2015 2:00,0.239189172
1/16/2015 3:00,0.522153325
1/16/2015 4:00,0.135510087
